# L-BFGS iteration log for spe1_zone_LBFGS.jl
label,iter,loss,grad_norm,step,ls_iter,ls_flag
# section,hierarchical clustering — refinement 1
hierarchical clustering — refinement 9,18,4.3302956307412654e-02,9.7928862902126688e-03,2.1090183473118418e-01,2.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 9,19,4.3287866829341215e-02,1.1890981629718958e-02,3.1955852040817134e-01,2.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 9,20,4.3256475472906578e-02,8.2908696592224849e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 9,21,4.3213608214496227e-02,3.1162043688972730e-03,1.4117099093734033e+00,2.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 9,22,4.3205965939453639e-02,1.5303402059781226e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 9,23,4.3195065107317451e-02,7.5712646614663282e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 9,24,4.3178478265408160e-02,3.7869359548904666e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 9,25,4.3153791391427561e-02,1.3250610142751429e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 9,26,4.3140745531011521e-02,8.5308394460079824e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 9,27,4.3135399153416056e-02,3.5884766209895143e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 9,28,4.3131970688149904e-02,5.5067567939086218e-04,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 9,29,4.2980549746406554e-02,3.2612770524581032e-04,1.0000000000000000e+01,2.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 9,30,4.2980549746406554e-02,2.0890389074333525e-03,9.2288649432841754e-18,5.0000000000000000e+00,-2.0000000000000000e+00
hierarchical clustering — refinement 9,summary,4.2980549746406554e-02,2.0890389074333525e-03,0.0000000000000000e+00,0.0000000000000000e+00,|Δloss| 0.000e+00 < obj_change_tol 1.000e-06
# section,hierarchical clustering — refinement 10
hierarchical clustering — refinement 10,0,9.0347401007015687e-02,3.3481172103251228e-01,NaN,NaN,NaN
hierarchical clustering — refinement 10,1,7.3241525472344984e-02,2.7488331730857907e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 10,2,5.1072540992160492e-02,1.8204590599834239e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 10,3,4.1891210151765494e-02,6.1855587367736199e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 10,4,1.8245379409007792e-02,3.9756458984908295e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 10,5,1.0297467232006878e-02,2.2612747147606853e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 10,6,7.0971012159336605e-03,2.1860993877089577e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 10,7,6.3830380032271830e-03,1.7753935389430028e-02,3.1130471789824182e-01,2.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 10,8,5.9755919596182708e-03,1.1065368560897518e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 10,9,5.9230849067609713e-03,1.4418204397183608e-02,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 10,10,5.8421008501145337e-03,6.1771745254943031e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 10,11,5.6054024349426147e-03,5.9255543651682337e-03,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 10,12,5.5863407523129432e-03,1.1469983029733541e-03,2.7064130392256669e-01,2.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 10,13,5.5833762063093604e-03,1.6641730887078060e-03,2.8366586018078843e-01,5.0000000000000000e+00,-2.0000000000000000e+00
hierarchical clustering — refinement 10,14,5.5750537529826163e-03,1.4716689934604263e-03,4.8465890364384978e-02,3.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 10,15,5.5722286579342030e-03,1.0566623805695608e-03,5.4171379063211726e-02,4.0000000000000000e+00,1.0000000000000000e+00
hierarchical clustering — refinement 10,16,5.5718955148238870e-03,8.0624972166337130e-04,9.1321204459538056e-03,5.0000000000000000e+00,-2.0000000000000000e+00
hierarchical clustering — refinement 10,summary,5.5718955148238870e-03,8.0624972166337130e-04,3.3314311031606286e-07,5.9789906223069696e-05,|Δloss| 3.331e-07 < obj_change_tol 1.000e-06
