# L-BFGS iteration log for spe1_zone_LBFGS.jl
label,iter,loss,grad_norm,step,ls_iter,ls_flag
# section,medium_uncons — refinement 1
medium_uncons — refinement 1,0,7.6855493131697896e+00,1.4500000000000000e+00,NaN,NaN,NaN
medium_uncons — refinement 6,0,6.3952032214632659e-01,3.3329156479596522e-01,NaN,NaN,NaN
medium_uncons — refinement 6,1,6.3943718288389029e-01,1.7578884995907282e-01,5.4120917405373796e-03,2.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,2,6.3857106270427444e-01,2.3569004488016770e-01,1.0000000000000000e+01,2.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,3,6.3717889138787465e-01,3.1357499910226760e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,4,6.3603347605947391e-01,3.1854123219106906e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,5,6.3406572450142462e-01,8.9153010186969972e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,6,6.3312513626070288e-01,2.4339408610026378e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,7,6.3217825497205715e-01,1.6900104681332206e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,8,6.3056855418238711e-01,1.9844222214545196e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,9,6.2606916946763114e-01,1.9814120822307777e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,10,6.2348378979997221e-01,4.8196813338881844e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,11,6.2229471460281038e-01,5.4820077964808500e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,12,6.2092404485204566e-01,1.6215335519420921e+00,4.1983534899496844e-01,2.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,13,6.2015481137573114e-01,2.3737960958446339e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,14,6.1924290313777253e-01,1.1442118252516668e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,15,6.1899929857858982e-01,5.3587794233187558e-01,4.6579869752276082e-01,2.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,16,6.1877981169500462e-01,2.1382918076443561e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,17,6.1771836442813588e-01,2.6332763231810113e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
medium_uncons — refinement 6,18,6.1625291243877633e-01,1.8962144050135796e-01,4.0667449958890550e-01,2.0000000000000000e+00,1.0000000000000000e+00
